launch_date,vehicle,mission_name,orbit,outcome,source,launch_site,lat,lon,label
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-22 03:47:00,F9 B5 B1067‑33,Starlink: Group 6-104,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 28 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 33 missions, new record.","Launch of 28 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 33 missions, new record.","Launch of 28 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 33 missions, new record.","Launch of 28 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 33 missions, new record.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-24 23:04:00,F9 B5 B1092‑10,Starlink: Group 6-110,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-25 14:17:00,F9 B5 B1093‑11,Starlink: Group 17-26,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-27 12:16:00,F9 B5 B1069‑30,Starlink: Group 6-108,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-01 10:10:00,F9 B5 B1082‑20,Starlink: Group 17-23,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-02 02:56:00,F9 B5 B1078‑26,Starlink: Group 10-41,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-04 10:52:00,F9 B5 B1080‑25,Starlink: Group 10-40,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-08 11:00:00,F9 B5 B1097‑7,Starlink: Group 17-18,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-10 04:19:00,F9 B5 B1085‑14,EchoStar XXV,GTO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"EchoStar XXV is a direct broadcast satellite that will deliver content across North America. EchoStar XXV will be built on the proven Maxar 1300 series platform at the company’s manufacturing facilities in Palo Alto and San Jose, California.","EchoStar XXV is a direct broadcast satellite that will deliver content across North America. EchoStar XXV will be built on the proven Maxar 1300 series platform at the company’s manufacturing facilities in Palo Alto and San Jose, California.","EchoStar XXV is a direct broadcast satellite that will deliver content across North America. EchoStar XXV will be built on the proven Maxar 1300 series platform at the company’s manufacturing facilities in Palo Alto and San Jose, California.","EchoStar XXV is a direct broadcast satellite that will deliver content across North America. EchoStar XXV will be built on the proven Maxar 1300 series platform at the company’s manufacturing facilities in Palo Alto and San Jose, California.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-13 14:57:00,F9 B5 B1071‑32,Starlink: Group 17-31,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-14 12:37:00,F9 B5 B1095‑6,Starlink: Group 10-48,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-17 05:19:00,F9 B5 B1088‑14,Starlink: Group 17-24,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-17 13:27:00,F9 B5 B1090‑11,Starlink: Group 10-46,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-19 14:20:00,F9 B5 B1077‑27,Starlink: Group 10-33,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-20 21:51:00,F9 B5 B1100‑4,Starlink: Group 17-15,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-22 14:47:00,F9 B5 B1078‑27,Starlink: Group 10-62,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-26 23:03:00,F9 B5 B1081‑23,Starlink: Group 17-17,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-30 11:02:00,F9 B5 B1093‑12,Transporter-16 (119 payloads smallsat rideshare)[67],SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-03-30 21:15:00,F9 B5 B1067‑34,Starlink: Group 10-44,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
